accident_index,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_imd_decile,driver_home_area_type,vehicle_imd_decile,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_(district),local_authority_(highway),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,lsoa_of_accident_location,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
201506F000704,1,9,0,5,0,8,0,0,0,0,1,1,6,1,31,6,1598,1,1,-1,1,-1,2,2,382170,400330,-2.270254,53.499362,6,3,2,2,42040,7,1899-12-30 09:23:00,107,E08000006,3,576,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01005611,2,1,1,31,6,3,0,0,0,0,0,9,1,2
201506F000704,2,19,0,18,0,8,5,0,1,1,3,1,1,1,,9,2143,2,1,-1,1,-1,2,2,382170,400330,-2.270254,53.499362,6,3,2,2,42040,7,1899-12-30 09:23:00,107,E08000006,3,576,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01005611,1,1,1,58,9,3,0,0,0,0,0,19,1,3
201506F000714,1,9,0,18,0,8,0,0,0,0,1,1,1,1,40,7,1598,1,12,-1,1,-1,1,2,382880,399530,-2.259507,53.492195,6,3,2,1,29/04/2015,4,1899-12-30 06:33:00,107,E08000006,3,5066,6,30,6,2,5,0,0,5,1,1,2,0,0,1,1,E01033330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F000714,2,9,0,9,0,8,0,0,0,0,3,1,2,2,44,7,1560,2,1,-1,1,-1,1,2,382880,399530,-2.259507,53.492195,6,3,2,1,29/04/2015,4,1899-12-30 06:33:00,107,E08000006,3,5066,6,30,6,2,5,0,0,5,1,1,2,0,0,1,1,E01033330,1,1,2,44,7,3,0,0,0,0,0,9,1,8
201506F000738,1,9,0,8,0,6,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,1,1,374400,401490,-2.387479,53.509466,6,,1,1,42129,3,1899-12-30 22:10:00,107,E08000006,5,0,6,30,3,4,3,575,0,0,4,1,1,0,0,1,1,E01005740,1,3,1,43,7,3,5,1,0,0,0,0,1,4
201506F000835,1,9,0,7,0,6,0,0,0,0,1,1,1,1,55,8,-1,-1,-1,-1,1,-1,1,2,380450,397900,-2.296031,53.477459,6,3,2,1,30/04/2015,5,1899-12-30 05:20:00,107,E08000006,3,5063,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01032914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F000835,2,1,0,18,0,1,0,0,0,0,1,1,6,2,27,6,-1,-1,-1,-1,1,-1,1,2,380450,397900,-2.296031,53.477459,6,3,2,1,30/04/2015,5,1899-12-30 05:20:00,107,E08000006,3,5063,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01032914,1,1,2,27,6,3,0,0,0,0,0,1,1,2
201506F001017,1,9,0,9,0,8,0,0,0,0,1,1,6,1,36,7,2685,2,11,-1,1,-1,1,2,382170,400330,-2.270254,53.499362,6,3,2,1,42312,7,1899-12-30 10:20:00,107,E08000006,3,576,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01005611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001017,2,1,0,18,0,8,0,0,0,0,3,1,6,2,36,7,-1,-1,-1,-1,1,-1,1,2,382170,400330,-2.270254,53.499362,6,3,2,1,42312,7,1899-12-30 10:20:00,107,E08000006,3,576,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01005611,1,1,2,36,7,3,0,0,0,0,0,1,1,3
201506F001180,1,9,0,18,0,4,0,10,3,4,1,1,6,1,30,6,698,1,8,-1,-1,-1,1,2,381450,398170,-2.28098,53.479922,6,2,2,1,42252,7,1899-12-30 22:43:00,107,E08000006,3,5063,1,30,1,2,3,57,0,0,4,1,1,0,0,1,1,E01032907,1,1,1,30,6,2,0,0,0,0,0,9,-1,-1
201506F001180,2,9,0,18,0,1,0,0,0,0,0,1,1,1,41,7,1396,2,1,-1,-1,-1,1,2,381450,398170,-2.28098,53.479922,6,2,2,1,42252,7,1899-12-30 22:43:00,107,E08000006,3,5063,1,30,1,2,3,57,0,0,4,1,1,0,0,1,1,E01032907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001341,1,9,0,1,0,8,0,0,0,0,2,1,3,2,30,6,1363,2,13,-1,-1,-1,1,1,376940,402820,-2.349279,53.521538,6,3,1,1,14/05/2015,5,1899-12-30 15:06:00,107,E08000006,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,E01005691,1,3,2,6,2,3,5,1,0,0,0,0,-1,-1
201506F001566,1,9,0,18,0,8,0,0,1,0,3,1,6,2,28,6,1995,2,9,-1,1,-1,1,2,381360,396860,-2.282258,53.468144,6,3,2,1,42099,2,1899-12-30 16:47:00,107,E08000006,3,5066,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01032686,1,1,2,28,6,3,0,0,0,0,0,9,1,2
201506F001566,2,18,0,18,1,8,0,0,0,0,1,1,1,1,54,8,-1,-1,-1,-1,1,-1,1,2,381360,396860,-2.282258,53.468144,6,3,2,1,42099,2,1899-12-30 16:47:00,107,E08000006,3,5066,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01032686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001605,1,9,0,3,0,8,0,0,0,0,1,1,1,1,53,8,2360,1,14,-1,1,-1,1,2,383340,401910,-2.252702,53.513602,6,3,2,1,14/05/2015,5,1899-12-30 17:06:00,107,E08000006,6,0,6,20,6,4,6,0,0,0,1,1,1,0,3,1,1,E01005646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001605,2,9,0,4,0,8,0,0,0,0,4,1,2,2,50,8,1242,1,3,-1,1,-1,1,2,383340,401910,-2.252702,53.513602,6,3,2,1,14/05/2015,5,1899-12-30 17:06:00,107,E08000006,6,0,6,20,6,4,6,0,0,0,1,1,1,0,3,1,1,E01005646,1,1,2,50,8,3,0,0,0,0,0,9,1,2
201506F001642,1,9,0,18,0,0,0,0,0,0,0,1,1,3,30,6,-1,-1,-1,-1,-1,-1,1,2,381050,399480,-2.287087,53.491682,6,3,2,1,42343,3,1899-12-30 17:15:00,107,E08000006,3,576,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001642,2,9,0,12,0,0,0,0,0,0,0,1,1,1,24,5,1598,1,3,-1,1,-1,1,2,381050,399480,-2.287087,53.491682,6,3,2,1,42343,3,1899-12-30 17:15:00,107,E08000006,3,576,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005680,1,1,1,24,5,3,0,0,0,0,0,9,1,6
201506F001695,1,5,0,14,0,1,0,0,0,0,4,1,6,1,49,8,399,1,25,-1,1,-1,1,2,372710,395070,-2.412401,53.451676,6,3,2,1,42343,3,1899-12-30 20:00:00,107,E08000006,4,5320,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005642,1,1,1,49,8,3,0,0,0,0,0,5,1,6
201506F001695,2,9,0,9,0,1,0,0,0,0,1,1,6,1,52,8,1796,1,8,-1,1,-1,1,2,372710,395070,-2.412401,53.451676,6,3,2,1,42343,3,1899-12-30 20:00:00,107,E08000006,4,5320,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001730,1,9,0,9,0,8,0,0,0,0,4,1,6,1,45,7,1796,1,15,-1,-1,-1,1,2,371520,404390,-2.431169,53.535383,6,3,2,1,27/05/2015,4,1899-12-30 15:10:00,107,E08000006,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001730,2,3,0,18,0,8,5,0,0,0,1,1,6,1,26,6,125,1,2,-1,-1,-1,1,2,371520,404390,-2.431169,53.535383,6,3,2,1,27/05/2015,4,1899-12-30 15:10:00,107,E08000006,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005659,1,1,1,26,6,3,0,0,0,0,0,3,1,2
201506F001764,1,9,0,9,0,8,0,0,0,0,1,1,6,1,45,7,1596,1,11,-1,1,-1,1,4,371610,403120,-2.429695,53.523972,6,3,4,1,42010,2,1899-12-30 09:06:00,107,E08000006,3,5082,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001764,2,9,0,18,0,8,0,0,0,0,1,1,1,1,46,8,-1,-1,-1,-1,1,-1,1,4,371610,403120,-2.429695,53.523972,6,3,4,1,42010,2,1899-12-30 09:06:00,107,E08000006,3,5082,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001764,3,9,0,18,0,8,0,0,0,0,3,1,6,1,23,5,1461,2,11,-1,1,-1,1,4,371610,403120,-2.429695,53.523972,6,3,4,1,42010,2,1899-12-30 09:06:00,107,E08000006,3,5082,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001764,4,9,0,18,0,8,0,0,0,0,1,1,6,2,30,6,973,1,14,-1,1,-1,1,4,371610,403120,-2.429695,53.523972,6,3,4,1,42010,2,1899-12-30 09:06:00,107,E08000006,3,5082,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005709,1,1,2,30,6,3,0,0,0,0,0,9,1,9
201506F001774,1,5,0,13,0,8,0,0,0,0,1,1,6,1,47,8,1585,2,6,-1,3,-1,2,2,375040,397480,-2.377509,53.473454,6,2,2,2,42100,5,1899-12-30 14:50:00,107,E08000006,3,57,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01005732,1,1,1,47,8,2,0,0,0,0,0,5,3,5
201506F001774,2,9,0,9,0,8,0,0,7,10,2,1,2,2,73,10,998,1,25,-1,1,-1,2,2,375040,397480,-2.377509,53.473454,6,2,2,2,42100,5,1899-12-30 14:50:00,107,E08000006,3,57,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01005732,2,1,2,73,10,3,0,0,0,0,0,9,1,2
201506F001927,1,9,0,18,0,0,0,0,0,0,1,1,6,2,41,7,1360,1,12,-1,1,-1,1,2,376950,400550,-2.34896,53.501135,6,3,2,1,17/05/2015,1,1899-12-30 17:40:00,107,E08000006,4,5231,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005696,1,1,2,41,7,3,0,0,0,0,0,9,1,1
201506F001927,2,9,0,2,9,0,0,0,0,0,2,1,6,1,46,8,1999,1,-1,-1,1,-1,1,2,376950,400550,-2.34896,53.501135,6,3,2,1,17/05/2015,1,1899-12-30 17:40:00,107,E08000006,4,5231,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001977,1,9,0,9,0,8,0,0,0,0,1,1,6,2,25,5,1390,1,8,-1,1,-1,1,2,381180,401400,-2.285243,53.508945,6,3,2,1,42041,3,1899-12-30 18:26:00,107,E08000006,5,0,6,30,9,4,5,0,0,0,1,1,1,0,0,1,1,E01005653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F001977,2,1,0,4,0,8,0,0,0,0,4,1,1,1,51,8,-1,-1,-1,-1,1,-1,1,2,381180,401400,-2.285243,53.508945,6,3,2,1,42041,3,1899-12-30 18:26:00,107,E08000006,5,0,6,30,9,4,5,0,0,0,1,1,1,0,0,1,1,E01005653,1,1,1,51,8,3,0,0,0,0,0,1,1,5
201506F002062,1,5,0,13,0,0,1,0,0,0,2,1,6,1,25,5,748,1,9,-1,2,-1,1,2,371060,392270,-2.436987,53.426421,6,2,2,1,42191,1,1899-12-30 15:19:00,107,E08000006,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005618,1,1,1,25,5,2,0,0,0,0,0,5,2,8
201506F002062,2,9,0,18,0,0,0,0,0,0,0,1,6,2,26,6,1399,2,3,-1,1,-1,1,2,371060,392270,-2.436987,53.426421,6,2,2,1,42191,1,1899-12-30 15:19:00,107,E08000006,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002121,1,3,0,18,0,6,5,0,0,0,4,1,6,1,27,6,125,1,-1,-1,1,-1,1,2,383040,400370,-2.257142,53.49975,6,2,2,1,30/05/2015,7,1899-12-30 16:15:00,107,E08000006,4,6186,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01005609,1,1,1,27,6,2,0,0,0,0,0,3,1,1
201506F002121,2,9,0,18,0,8,0,0,0,0,1,1,6,1,30,6,1686,2,5,-1,1,-1,1,2,383040,400370,-2.257142,53.49975,6,2,2,1,30/05/2015,7,1899-12-30 16:15:00,107,E08000006,4,6186,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01005609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002125,1,3,0,18,0,0,0,0,0,0,1,1,6,1,36,7,124,1,16,-1,1,-1,1,4,372320,403630,-2.419031,53.528594,6,2,4,1,42314,5,1899-12-30 18:30:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005663,1,1,1,36,7,2,0,0,0,0,0,3,1,2
201506F002125,2,5,0,18,0,0,0,0,0,0,2,1,6,1,33,6,996,1,13,-1,1,-1,1,4,372320,403630,-2.419031,53.528594,6,2,4,1,42314,5,1899-12-30 18:30:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002125,3,9,0,18,0,0,0,0,0,0,3,1,6,1,49,8,1984,1,20,-1,1,-1,1,4,372320,403630,-2.419031,53.528594,6,2,4,1,42314,5,1899-12-30 18:30:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002125,4,9,0,4,0,0,0,0,0,0,0,1,1,1,66,10,1598,2,2,-1,1,-1,1,4,372320,403630,-2.419031,53.528594,6,2,4,1,42314,5,1899-12-30 18:30:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002212,1,5,0,13,0,0,0,0,0,0,1,1,6,1,,6,599,1,15,-1,1,-1,1,2,380190,399500,-2.30005,53.49183,6,3,2,1,42069,4,1899-12-30 15:40:00,107,E08000006,3,576,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005628,1,1,1,34,6,3,0,0,0,0,0,5,1,1
201506F002212,2,9,0,6,0,0,0,0,0,0,4,1,1,1,65,9,1997,2,11,-1,1,-1,1,2,380190,399500,-2.30005,53.49183,6,3,2,1,42069,4,1899-12-30 15:40:00,107,E08000006,3,576,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002238,1,9,0,18,0,8,0,0,0,0,2,1,6,1,50,8,1968,2,2,-1,1,-1,2,2,377170,402230,-2.345767,53.516245,6,3,2,2,42161,7,1899-12-30 18:53:00,107,E08000006,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01005686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002238,2,9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,998,1,1,-1,1,-1,2,2,377170,402230,-2.345767,53.516245,6,3,2,2,42161,7,1899-12-30 18:53:00,107,E08000006,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01005686,1,1,2,24,5,3,0,0,0,0,0,9,1,3
201506F002238,2,9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,998,1,1,-1,1,-1,2,2,377170,402230,-2.345767,53.516245,6,3,2,2,42161,7,1899-12-30 18:53:00,107,E08000006,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01005686,2,2,2,19,4,3,0,0,1,0,0,9,1,3
201506F002321,1,1,0,18,0,0,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,1,-1,1,2,381360,397260,-2.282282,53.471739,6,3,2,1,42283,4,1899-12-30 18:22:00,107,E08000006,3,5063,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032912,1,1,1,27,6,3,0,0,0,0,0,1,1,1
201506F002321,2,19,0,4,0,0,0,0,0,0,1,1,1,1,31,6,1598,2,-1,-1,-1,-1,1,2,381360,397260,-2.282282,53.471739,6,3,2,1,42283,4,1899-12-30 18:22:00,107,E08000006,3,5063,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01032912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002326,1,9,0,13,0,8,0,0,0,0,4,1,6,1,30,6,1968,1,10,-1,-1,-1,1,3,377980,402490,-2.33357,53.518617,6,3,3,1,42191,1,1899-12-30 10:00:00,107,E08000006,4,5231,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01005672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002326,2,9,0,9,0,8,0,0,0,0,3,1,6,1,31,6,996,1,5,-1,-1,-1,1,3,377980,402490,-2.33357,53.518617,6,3,3,1,42191,1,1899-12-30 10:00:00,107,E08000006,4,5231,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01005672,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1
201506F002326,3,9,0,18,0,8,0,0,0,0,0,1,1,1,30,6,1396,2,1,-1,-1,-1,1,3,377980,402490,-2.33357,53.518617,6,3,3,1,42191,1,1899-12-30 10:00:00,107,E08000006,4,5231,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01005672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002511,1,9,0,18,0,8,0,0,0,0,1,1,1,1,27,6,-1,-1,-1,-1,-1,-1,1,2,382640,398540,-2.26307,53.483289,6,,2,1,42222,2,1899-12-30 10:00:00,107,E08000006,3,6,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01032906,1,1,1,27,6,3,0,0,0,0,0,9,1,1
201506F002511,2,9,0,5,0,5,0,0,0,0,1,1,2,2,37,7,1598,1,11,-1,1,-1,1,2,382640,398540,-2.26307,53.483289,6,3,2,1,42222,2,1899-12-30 10:00:00,107,E08000006,3,6,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01032906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002588,1,9,0,3,0,4,0,0,0,0,2,1,6,2,74,10,1197,1,1,-1,-1,-1,1,2,374720,400500,-2.382574,53.500583,6,3,2,1,14/05/2015,5,1899-12-30 13:00:00,107,E08000006,3,572,6,30,1,4,1,60,0,0,1,1,1,0,0,2,2,E01005738,1,1,2,74,10,3,0,0,0,0,0,9,1,1
201506F002588,2,90,0,3,0,4,0,0,0,0,1,1,1,1,30,6,-1,-1,-1,-1,-1,-1,1,2,374720,400500,-2.382574,53.500583,6,3,2,1,14/05/2015,5,1899-12-30 13:00:00,107,E08000006,3,572,6,30,1,4,1,60,0,0,1,1,1,0,0,2,2,E01005738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002690,1,9,0,16,0,0,5,10,0,1,1,1,6,1,21,5,2148,2,10,-1,1,-1,2,1,379530,397920,-2.309894,53.477603,6,2,1,2,24/06/2015,4,1899-12-30 22:10:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01005720,1,1,1,21,5,2,0,0,0,0,0,9,1,3
201506F002690,1,9,0,16,0,0,5,10,0,1,1,1,6,1,21,5,2148,2,10,-1,1,-1,2,1,379530,397920,-2.309894,53.477603,6,2,1,2,24/06/2015,4,1899-12-30 22:10:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01005720,2,2,2,32,6,3,0,0,1,0,0,9,1,7
201506F002748,1,9,0,7,0,6,0,0,0,0,1,1,6,2,92,11,1124,1,19,-1,1,-1,1,2,372890,400730,-2.410181,53.502559,6,3,2,1,24/06/2015,4,1899-12-30 12:35:00,107,E08000006,3,572,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005737,1,1,2,92,11,3,0,0,0,0,0,9,1,10
201506F002748,2,21,0,18,0,8,0,0,0,0,4,1,1,1,32,6,9200,2,8,-1,1,-1,1,2,372890,400730,-2.410181,53.502559,6,3,2,1,24/06/2015,4,1899-12-30 12:35:00,107,E08000006,3,572,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002802,1,9,0,4,0,0,0,0,0,0,1,1,6,2,65,9,1995,2,3,-1,1,-1,1,1,380010,400180,-2.302806,53.497935,6,3,1,1,25/06/2015,5,1899-12-30 10:34:00,107,E08000006,5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005680,1,3,1,17,4,3,10,1,0,0,0,0,1,1
201506F002866,1,9,0,14,0,0,0,4,0,0,1,2,6,1,30,6,1398,1,8,-1,-1,-1,2,3,380750,398940,-2.291575,53.486818,6,3,3,2,42314,5,1899-12-30 17:50:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002866,2,9,0,14,0,0,0,0,0,0,1,1,6,1,28,6,1984,1,1,-1,1,-1,2,3,380750,398940,-2.291575,53.486818,6,3,3,2,42314,5,1899-12-30 17:50:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005655,1,1,1,28,6,3,0,0,0,0,0,9,1,1
201506F002866,2,9,0,14,0,0,0,0,0,0,1,1,6,1,28,6,1984,1,1,-1,1,-1,2,3,380750,398940,-2.291575,53.486818,6,3,3,2,42314,5,1899-12-30 17:50:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005655,2,2,1,18,4,3,0,0,1,0,0,9,1,4
201506F002866,3,9,0,2,0,0,0,0,0,0,3,1,6,3,43,7,1896,2,6,-1,-1,-1,2,3,380750,398940,-2.291575,53.486818,6,3,3,2,42314,5,1899-12-30 17:50:00,107,E08000006,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002892,1,9,0,18,0,1,0,0,0,0,1,1,6,1,57,9,1747,1,16,-1,1,-1,4,4,376160,401630,-2.360952,53.510807,6,3,4,4,26/06/2015,6,1899-12-30 18:30:00,107,E08000006,3,580,3,50,5,4,6,0,0,0,1,1,1,0,0,1,1,E01005687,1,1,1,57,9,3,0,0,0,0,0,9,1,1
201506F002892,2,9,0,3,0,1,0,0,0,0,2,1,6,1,37,7,1461,2,1,-1,1,-1,4,4,376160,401630,-2.360952,53.510807,6,3,4,4,26/06/2015,6,1899-12-30 18:30:00,107,E08000006,3,580,3,50,5,4,6,0,0,0,1,1,1,0,0,1,1,E01005687,2,1,1,37,7,3,0,0,0,0,0,9,1,4
201506F002892,3,9,0,3,0,1,0,0,0,0,2,1,6,1,68,10,1229,1,3,-1,1,-1,4,4,376160,401630,-2.360952,53.510807,6,3,4,4,26/06/2015,6,1899-12-30 18:30:00,107,E08000006,3,580,3,50,5,4,6,0,0,0,1,1,1,0,0,1,1,E01005687,3,1,1,68,10,3,0,0,0,0,0,9,1,7
201506F002892,4,9,0,3,0,1,0,0,0,0,2,1,6,1,60,9,-1,-1,-1,-1,-1,-1,4,4,376160,401630,-2.360952,53.510807,6,3,4,4,26/06/2015,6,1899-12-30 18:30:00,107,E08000006,3,580,3,50,5,4,6,0,0,0,1,1,1,0,0,1,1,E01005687,4,1,1,60,9,3,0,0,0,0,0,9,1,4
201506F002961,1,9,0,3,0,2,0,0,0,0,3,1,6,1,20,4,1499,1,-1,-1,1,-1,2,2,378580,401970,-2.324485,53.513968,6,3,2,2,17/06/2015,4,1899-12-30 18:50:00,107,E08000006,3,666,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01005671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201506F002961,2,9,0,18,0,2,0,0,0,0,4,1,6,2,32,6,1200,1,2,-1,1,-1,2,2,378580,401970,-2.324485,53.513968,6,3,2,2,17/06/2015,4,1899-12-30 18:50:00,107,E08000006,3,666,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01005671,1,1,2,32,6,3,0,0,0,0,0,9,1,1
201506F002961,2,9,0,18,0,2,0,0,0,0,4,1,6,2,32,6,1200,1,2,-1,1,-1,2,2,378580,401970,-2.324485,53.513968,6,3,2,2,17/06/2015,4,1899-12-30 18:50:00,107,E08000006,3,666,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01005671,2,2,1,8,2,3,0,0,1,0,0,9,1,1
201506F002975,1,9,0,5,0,6,0,0,0,0,1,1,6,1,55,8,898,1,1,-1,1,-1,1,1,376900,399820,-2.34966,53.494572,6,3,1,1,13/06/2015,7,1899-12-30 17:15:00,107,E08000006,4,5231,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01005634,1,3,1,50,8,3,5,1,0,0,0,0,1,9
201506F003017,1,9,0,18,0,0,0,0,0,0,2,1,6,1,34,6,1796,1,9,-1,1,-1,1,3,373480,395800,-2.400868,53.458277,6,,3,1,42070,6,1899-12-30 19:00:00,107,E08000006,3,57,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01005640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
